voltage,soc,dsoc_dV,dV_dsoc
3.201,0.002678438,0.088574976,11.28987034
3.202,0.002764167,0.089602456,11.16040836
3.203,0.002828865,0.090783271,11.01524531
3.204,0.002893223,0.092142777,10.85272258
3.205,0.002977936,0.093589044,10.68501135
3.206,0.003093895,0.094909854,10.5363138
3.207,0.003219818,0.095739596,10.44499914
3.208,0.003328135,0.09615155,10.40024831
3.209,0.00340043,0.091516827,10.92695225
3.21,0.003477246,0.09438348,10.59507449
3.211,0.003576691,0.097955318,10.20873617
3.212,0.003676248,0.100296212,9.970466243
3.213,0.003775858,0.100139073,9.986112062
3.214,0.003875462,0.102913377,9.71690976
3.215,0.003975003,0.10257553,9.748913789
3.216,0.004074365,0.10137052,9.86480093
3.217,0.004173548,0.10021344,9.978701411
3.218,0.004272672,0.099517443,10.04848971
3.219,0.004371854,0.100216516,9.978395194
3.22,0.004471215,0.102007992,9.803153497
3.221,0.004670718,0.103376134,9.673412639
3.222,0.004758369,0.102701736,9.736933709
3.223,0.004818396,0.102438415,9.761962838
3.224,0.004878375,0.101506158,9.851619024
3.225,0.004965887,0.099429021,10.05742575
3.226,0.005081986,0.098555914,10.14652453
3.227,0.005201367,0.100418363,9.958337992
3.228,0.005312069,0.109060641,9.169210773
3.229,0.005409795,0.109338681,9.145894093
3.23,0.005509111,0.109396902,9.141026705
3.231,0.005617453,0.109254556,9.152936361
3.232,0.005729413,0.108937336,9.179589248
3.233,0.005842065,0.108476838,9.218557756
3.234,0.005952485,0.115286648,8.67403133
3.235,0.006050656,0.116592876,8.576853342
3.236,0.006181058,0.115805622,8.635159347
3.237,0.006345667,0.114167171,8.759085408
3.238,0.006510733,0.11357556,8.804711191
3.239,0.006642508,0.114896296,8.703500777
3.24,0.006640458,0.116900531,8.554281052
3.241,0.006752039,0.118438739,8.443183465
3.242,0.006866235,0.118721876,8.423047465
3.243,0.006983438,0.118308409,8.452484585
3.244,0.007104043,0.1145048,8.733258368
3.245,0.007228442,0.115876196,8.62990013
3.246,0.007355322,0.118834566,8.415059972
3.247,0.007482808,0.120774785,8.279873977
3.248,0.007610448,0.119304613,8.381905548
3.249,0.007737793,0.116259609,8.601439587
3.25,0.007864391,0.120884691,8.272346085
3.251,0.007985804,0.128661569,7.772328671
3.252,0.008100712,0.134375499,7.441832815
3.253,0.008213343,0.128015448,7.811557238
3.254,0.008327926,0.121394318,8.237617868
3.255,0.008448689,0.123103643,8.123236443
3.256,0.008644825,0.126616643,7.897855875
3.257,0.00877129,0.129127456,7.744286388
3.258,0.008863895,0.128831098,7.762101067
3.259,0.008955963,0.125577055,7.963238187
3.26,0.009080816,0.126958975,7.876560101
3.261,0.009276458,0.129667417,7.71203762
3.262,0.00940506,0.131708661,7.592515145
3.263,0.00949382,0.131750433,7.590107884
3.264,0.009582536,0.128767022,7.765963533
3.265,0.009711007,0.129487141,7.722774598
3.266,0.009955687,0.130047684,7.68948721
3.267,0.010083271,0.130164589,7.682581009
3.268,0.010170754,0.129829485,7.70241058
3.269,0.010258968,0.1343606,7.442658062
3.27,0.010388741,0.136144544,7.345134612
3.271,0.010583385,0.13560518,7.374349537
3.272,0.010715372,0.134012544,7.461988049
3.273,0.010820885,0.133526,7.489178159
3.274,0.010927904,0.137639613,7.26535028
3.275,0.011064406,0.138269636,7.232245819
3.276,0.011258547,0.135935527,7.356428598
3.277,0.011393763,0.132616861,7.540519293
3.278,0.011522262,0.13121691,7.620969
3.279,0.011651099,0.137316616,7.282439901
3.28,0.01178733,0.137057298,7.296218571
3.281,0.01193165,0.134805832,7.418076709
3.282,0.012066363,0.13351975,7.489528719
3.283,0.012196811,0.140688646,7.107894122
3.284,0.012326467,0.143360145,6.97543936
3.285,0.012458809,0.141637723,7.060266
3.286,0.012596376,0.141715145,7.056408823
3.287,0.012738442,0.145855075,6.856120701
3.288,0.012883585,0.149107955,6.706550297
3.289,0.013030384,0.152475563,6.558427988
3.29,0.013177417,0.152743427,6.54692655
3.291,0.013343778,0.153013806,6.535358
3.292,0.013534426,0.153893314,6.498008104
3.293,0.01372673,0.154606037,6.468052748
3.294,0.013898061,0.153482837,6.515386474
3.295,0.013942938,0.151953943,6.580941458
3.296,0.014122537,0.15308322,6.532394597
3.297,0.014343412,0.154631189,6.467000645
3.298,0.014518857,0.154178581,6.485985253
3.299,0.014606103,0.149114042,6.706276522
3.3,0.01470614,0.150213961,6.657170848
3.301,0.014862872,0.152010324,6.578500539
3.302,0.015025864,0.153051232,6.533759882
3.303,0.015182542,0.152332388,6.564592153
3.304,0.015323489,0.15149384,6.600928475
3.305,0.015467032,0.152712365,6.548258214
3.306,0.015653001,0.155680082,6.423429308
3.307,0.015849012,0.15928444,6.27807714
3.308,0.015998166,0.155695898,6.422776776
3.309,0.016125468,0.157264229,6.358725117
3.31,0.016274499,0.16242591,6.156653218
3.311,0.016513871,0.166268507,6.014368064
3.312,0.016665269,0.164948671,6.062492014
3.313,0.0167968,0.162915853,6.138138079
3.314,0.016928281,0.155225323,6.442247834
3.315,0.017079529,0.160443941,6.232706536
3.316,0.017255242,0.166821332,5.994437222
3.317,0.017439571,0.170660085,5.859600976
3.318,0.017621507,0.170974147,5.848837502
3.319,0.017790043,0.17058583,5.862151617
3.32,0.01793086,0.170744875,5.85669116
3.321,0.0181016,0.16966479,5.893974811
3.322,0.018276327,0.169326581,5.905747302
3.323,0.018450165,0.176168929,5.676369855
3.324,0.018615003,0.179025712,5.58578982
3.325,0.01877963,0.177755986,5.625689583
3.326,0.019114445,0.175157375,5.709151564
3.327,0.019269374,0.172094712,5.81075379
3.328,0.019380515,0.169883058,5.886402159
3.329,0.019486473,0.164551478,6.077125589
3.33,0.019625852,0.167644547,5.965001644
3.331,0.019818386,0.172916994,5.783121574
3.332,0.020037096,0.176485642,5.666183323
3.333,0.020250509,0.174944784,5.716089238
3.334,0.020427155,0.171731972,5.823027534
3.335,0.020469536,0.168671551,5.928682059
3.336,0.020657176,0.167905066,5.955746443
3.337,0.020844988,0.172061384,5.811879317
3.338,0.021032688,0.174785465,5.721299528
3.339,0.021220101,0.176764863,5.6572329
3.34,0.021407561,0.184215731,5.428418041
3.341,0.021691666,0.189730303,5.270639343
3.342,0.021868152,0.191794786,5.213906072
3.343,0.02199971,0.190890419,5.238607595
3.344,0.022127934,0.189688006,5.271814601
3.345,0.02229442,0.190737662,5.242803075
3.346,0.022519169,0.194349326,5.145374153
3.347,0.022767551,0.201332099,4.966917857
3.348,0.022999208,0.196996241,5.076238989
3.349,0.023137266,0.186695078,5.356327591
3.35,0.02327521,0.190469873,5.250174134
3.351,0.02365446,0.195003982,5.128100416
3.352,0.023826382,0.197862786,5.054007488
3.353,0.023953858,0.197492921,5.063472624
3.354,0.024081289,0.202140723,4.947048704
3.355,0.024253077,0.201734355,4.957013887
3.356,0.024481223,0.198463383,5.038712855
3.357,0.024725957,0.194207779,5.149124343
3.358,0.024954016,0.191083898,5.233303332
3.359,0.025090396,0.190501475,5.249303182
3.36,0.025228033,0.193380214,5.17115987
3.361,0.025605573,0.197175214,5.071631377
3.362,0.025779103,0.195601772,5.112428118
3.363,0.025920439,0.196198024,5.096891303
3.364,0.026064989,0.205528586,4.865503235
3.365,0.026248165,0.205228879,4.872608604
3.366,0.026464896,0.205782771,4.859493312
3.367,0.026682999,0.204961075,4.878975202
3.368,0.026897215,0.203772407,4.907435775
3.369,0.027103852,0.203264021,4.919709814
3.37,0.027313273,0.204113699,4.899230196
3.371,0.02754511,0.20675011,4.836756793
3.372,0.027768392,0.208435058,4.797657403
3.373,0.027983318,0.206810299,4.835349131
3.374,0.028191853,0.211911179,4.718958218
3.375,0.028327293,0.212318866,4.709897042
3.376,0.028579989,0.212146536,4.713722977
3.377,0.028837447,0.2124386,4.707242468
3.378,0.029025117,0.218907278,4.568144136
3.379,0.029196117,0.215004265,4.651070521
3.38,0.029386174,0.212226615,4.711944364
3.381,0.029622408,0.213956183,4.673854182
3.382,0.029881874,0.215832826,4.633215519
3.383,0.030125199,0.216262459,4.624011056
3.384,0.030279515,0.213205481,4.690310942
3.385,0.030441927,0.212489807,4.706108091
3.386,0.030767364,0.220351646,4.538200717
3.387,0.031027291,0.228932364,4.368102366
3.388,0.031257701,0.22749361,4.395727863
3.389,0.031456125,0.22764855,4.392736091
3.39,0.031542284,0.228961377,4.36754885
3.391,0.031814542,0.228723626,4.37208879
3.392,0.032095977,0.228823297,4.370184397
3.393,0.032312268,0.228529891,4.3757952
3.394,0.032512894,0.228934175,4.368067813
3.395,0.032734698,0.225807725,4.428546464
3.396,0.033060081,0.224217651,4.459952168
3.397,0.033382115,0.228737935,4.37181529
3.398,0.033563754,0.230202311,4.344005046
3.399,0.033696501,0.231729658,4.31537339
3.4,0.033876026,0.238079407,4.200279271
3.401,0.034134437,0.24281017,4.11844363
3.402,0.03440926,0.244423776,4.091255015
3.403,0.034654286,0.23580103,4.240863587
3.404,0.03485879,0.22760259,4.393623115
3.405,0.035061511,0.234738274,4.260063692
3.406,0.035288691,0.238013911,4.201435094
3.407,0.035627796,0.238498784,4.192893498
3.408,0.035979987,0.238069069,4.200461675
3.409,0.036137018,0.232848171,4.294644004
3.41,0.036290958,0.246057768,4.064086277
3.411,0.036612295,0.251536129,3.975572042
3.412,0.036825643,0.251560949,3.975179781
3.413,0.037032654,0.251990825,3.96839846
3.414,0.037243493,0.241112897,4.147434715
3.415,0.037469436,0.242017074,4.131939883
3.416,0.037884669,0.246412393,4.05823744
3.417,0.038099706,0.257907953,3.877352326
3.418,0.03830436,0.262689305,3.806778506
3.419,0.038513828,0.248449342,4.024965383
3.42,0.038739068,0.25189861,3.969851208
3.421,0.039200611,0.263287004,3.798136581
3.422,0.03942625,0.272321458,3.672130744
3.423,0.039631959,0.272934697,3.663880083
3.424,0.039827697,0.270447863,3.697570346
3.425,0.040004994,0.264972681,3.773973964
3.426,0.040465493,0.260795444,3.834422807
3.427,0.040814468,0.265567433,3.765521956
3.428,0.041102546,0.267977248,3.731660082
3.429,0.041193366,0.272535987,3.669240204
3.43,0.041314392,0.266975403,3.745663422
3.431,0.041773838,0.261562016,3.823185093
3.432,0.042121597,0.257335896,3.88597166
3.433,0.0424092,0.252858578,3.95477982
3.434,0.042515356,0.262308557,3.812304153
3.435,0.042667071,0.260345871,3.841044206
3.436,0.043031295,0.259928698,3.847208892
3.437,0.043380301,0.260271083,3.842147924
3.438,0.043712055,0.27026387,3.700087622
3.439,0.043868656,0.278892502,3.585610913
3.44,0.044015819,0.284979506,3.509024257
3.441,0.04432743,0.289614565,3.452865017
3.442,0.044651378,0.281299664,3.554927812
3.443,0.04496414,0.276031522,3.622774652
3.444,0.045252216,0.280859162,3.560503401
3.445,0.04554848,0.287660624,3.476318678
3.446,0.045901431,0.294563239,3.394856751
3.447,0.046272931,0.29344201,3.407828345
3.448,0.046607451,0.289641815,3.452540171
3.449,0.046902737,0.289538383,3.453773517
3.45,0.046936031,0.291582806,3.429557507
3.451,0.047250445,0.300493418,3.327859911
3.452,0.047564905,0.300512321,3.327650585
3.453,0.047879046,0.30412307,3.288142531
3.454,0.048193051,0.293531943,3.406784251
3.455,0.048413208,0.29519847,3.387551438
3.456,0.04882047,0.300254246,3.330510771
3.457,0.049170179,0.310771375,3.21779958
3.458,0.049493943,0.316884756,3.155721386
3.459,0.049732766,0.310681381,3.218731671
3.46,0.049979624,0.309304331,3.233061746
3.461,0.05037626,0.318226948,3.142411433
3.462,0.05079183,0.328803214,3.041332802
3.463,0.051125988,0.329021766,3.039312607
3.464,0.051416299,0.312422894,3.200789755
3.465,0.051541519,0.314839314,3.176223407
3.466,0.052040048,0.319127094,3.133547791
3.467,0.052401704,0.325046431,3.076483558
3.468,0.052709723,0.321906534,3.106491778
3.469,0.052869709,0.322673893,3.099104151
3.47,0.053052294,0.317613765,3.148478155
3.471,0.053511499,0.30322372,3.297895034
3.472,0.054000166,0.317463888,3.14996457
3.473,0.054342467,0.326266582,3.064978319
3.474,0.054620991,0.318235243,3.142329529
3.475,0.054698376,0.320084009,3.124179814
3.476,0.05528764,0.330522045,3.025516801
3.477,0.055616827,0.338664853,2.95277172
3.478,0.05590701,0.334422626,2.990228295
3.479,0.056144885,0.343593699,2.910414259
3.48,0.056386214,0.336950949,2.967791015
3.481,0.056740037,0.345836582,2.891539101
3.482,0.057190075,0.348811642,2.866876791
3.483,0.057870328,0.352293938,2.838538767
3.484,0.058003028,0.353803523,2.826427483
3.485,0.058115627,0.35097308,2.849221369
3.486,0.058652352,0.366288226,2.730090482
3.487,0.059149301,0.375283627,2.664651285
3.488,0.05946944,0.366317512,2.729872223
3.489,0.059764505,0.379051174,2.638166214
3.49,0.060025491,0.374282561,2.671778236
3.491,0.060425342,0.367891998,2.718189049
3.492,0.061056591,0.380526922,2.627934959
3.493,0.06143855,0.383548901,2.607229478
3.494,0.061716122,0.365200144,2.738224552
3.495,0.061883605,0.365898432,2.732998863
3.496,0.062328625,0.406540225,2.459781193
3.497,0.063004686,0.414530202,2.412369459
3.498,0.063310454,0.412199068,2.426012281
3.499,0.063615928,0.397071516,2.518438013
3.5,0.063921287,0.413134977,2.420516431
3.501,0.064372131,0.41998057,2.381062536
3.502,0.064947219,0.449970208,2.222369355
3.503,0.065575194,0.46709755,2.140880421
3.504,0.065807353,0.453216753,2.206449768
3.505,0.066091616,0.473077657,2.113817861
3.506,0.066857149,0.485877089,2.058133678
3.507,0.06752999,0.456384027,2.191137158
3.508,0.067875854,0.49846519,2.006158141
3.509,0.068183012,0.480001282,2.08332777
3.51,0.0684862,0.522549286,1.913695083
3.511,0.069480333,0.512707136,1.95043121
3.512,0.070105408,0.544999782,1.83486312
3.513,0.070776176,0.571757473,1.748993318
3.514,0.070978753,0.57150507,1.749765755
3.515,0.071196126,0.591473352,1.690693243
3.516,0.072050047,0.625776828,1.598013789
3.517,0.072719499,0.647091907,1.545375531
3.518,0.073342588,0.71121972,1.406035255
3.519,0.074700838,0.714963443,1.398672911
3.52,0.074725573,0.782853853,1.277377631
3.521,0.075990772,0.83405044,1.198968254
3.522,0.076658155,0.877606723,1.139462556
3.523,0.077968005,0.898543151,1.112912606
3.524,0.078634448,0.978240468,1.022243541
3.525,0.079300513,1.022427714,0.978064255
3.526,0.080608498,1.118931238,0.893709967
3.527,0.081915743,1.174386709,0.851508274
3.528,0.083268098,1.207179231,0.828377406
3.529,0.084573848,1.255006274,0.796808766
3.53,0.085099807,1.285863101,0.777687764
3.531,0.087228942,1.347423021,0.742157425
3.532,0.088532461,1.416288482,0.706070841
3.533,0.089835242,1.438055623,0.695383394
3.534,0.091183061,1.480347591,0.675517025
3.535,0.09289621,1.492937926,0.669820213
3.536,0.094471145,1.543864476,0.647725248
3.537,0.096502546,1.625734491,0.615106591
3.538,0.097801234,1.602209308,0.624138179
3.539,0.099144897,1.60763148,0.622033104
3.54,0.100624893,1.623519292,0.615945868
3.541,0.102423841,1.676401886,0.596515674
3.542,0.104404459,1.682952059,0.594193991
3.543,0.105744742,1.671574291,0.598238442
3.544,0.107723304,1.695170304,0.589911231
3.545,0.109016262,1.71937164,0.581607825
3.546,0.111038406,1.696798579,0.589345142
3.547,0.113013803,1.707102302,0.585787975
3.548,0.115033681,1.728282026,0.578609269
3.549,0.115639404,1.668705497,0.599266918
3.55,0.117566268,1.729262786,0.578281108
3.551,0.119628712,1.733761724,0.576780526
3.552,0.12159891,1.724561727,0.57985747
3.553,0.122930581,1.700571276,0.588037687
3.554,0.124898741,1.678315739,0.595835442
3.555,0.126092222,1.66430094,0.600852872
3.556,0.12819486,1.654844583,0.604286354
3.557,0.12952318,1.672752652,0.597817017
3.558,0.131487274,1.65017275,0.60599716
3.559,0.132813922,1.612202789,0.620269365
3.56,0.134139824,1.632226571,0.612660042
3.561,0.136782381,1.657457851,0.603333593
3.562,0.13806101,1.585983625,0.630523534
3.563,0.139384323,1.576621178,0.634267771
3.564,0.140706894,1.545984632,0.64683696
3.565,0.142210229,1.563573501,0.639560596
3.566,0.143984904,1.541143462,0.648868859
3.567,0.14598534,1.550997906,0.644746196
3.568,0.147259239,1.507781061,0.663226264
3.569,0.148577751,1.490035128,0.671125117
3.57,0.149714271,1.470867885,0.679870714
3.571,0.151846763,1.490594135,0.67087343
3.572,0.153162882,1.467402459,0.681476301
3.573,0.154478265,1.435721573,0.696513878
3.574,0.15574765,1.458699978,0.685541931
3.575,0.157061574,1.45611664,0.686758171
3.576,0.159053318,1.448408976,0.690412733
3.577,0.160365583,1.435561712,0.69659144
3.578,0.161631903,1.432034253,0.698307319
3.579,0.162942715,1.429642003,0.699475811
3.58,0.164297981,1.458602145,0.685587913
3.581,0.166239749,1.41325181,0.707587985
3.582,0.167548177,1.413351224,0.707538214
3.583,0.168810725,1.40730178,0.710579646
3.584,0.170117705,1.430821359,0.698899268
3.585,0.171423955,1.429301975,0.699642215
3.586,0.17340614,1.422899631,0.702790259
3.587,0.174710746,1.37534777,0.727088829
3.588,0.176014624,1.392767143,0.717995111
3.589,0.177272703,1.404947264,0.711770488
3.59,0.178439959,1.408519831,0.709965155
3.591,0.179876854,1.370901523,0.729446998
3.592,0.181177842,1.378345609,0.725507444
3.593,0.18315345,1.404675165,0.711908365
3.594,0.184452803,1.414878142,0.706774648
3.595,0.185481445,1.42188566,0.703291431
3.596,0.18704934,1.387672476,0.720631141
3.597,0.188346525,1.398372286,0.715117147
3.598,0.18964299,1.42235776,0.703057999
3.599,0.191612953,1.408091583,0.710181079
3.6,0.192503371,1.43286285,0.697903501
3.601,0.194201908,1.451208321,0.689080944
3.602,0.195495307,1.427012487,0.700764716
3.603,0.197461458,1.449518564,0.689884231
3.604,0.198753236,1.415411575,0.706508282
3.605,0.199595565,1.401431149,0.713556282
3.606,0.20133464,1.505992651,0.664013865
3.607,0.202624269,1.491124102,0.670634992
3.608,0.20458572,1.522552934,0.656791615
3.609,0.205873734,1.480084847,0.675636942
3.61,0.206757735,1.469314513,0.68058948
3.611,0.209119599,1.495714889,0.668576617
3.612,0.210405287,1.524671734,0.655878887
3.613,0.211690264,1.531442513,0.65297913
3.614,0.21364595,1.542173081,0.648435647
3.615,0.214660825,1.536170343,0.650969474
3.616,0.216883027,1.611618857,0.620494105
3.617,0.218835656,1.611473893,0.620549923
3.618,0.21949056,1.612885193,0.620006932
3.619,0.221441389,1.618778347,0.6177498
3.62,0.222184586,1.606258391,0.622564841
3.621,0.224669691,1.674490414,0.597196611
3.622,0.226617474,1.661303524,0.601936964
3.623,0.227894429,1.6198088,0.617356814
3.624,0.229884885,1.698585204,0.588725251
3.625,0.231160234,1.679239777,0.595507571
3.626,0.233104079,1.66065362,0.602172535
3.627,0.235046851,1.687327257,0.59265326
3.628,0.236364312,1.681672783,0.594646004
3.629,0.238305115,1.723926269,0.580071212
3.63,0.239576388,1.720890941,0.581094348
3.631,0.241559789,1.686007496,0.593117173
3.632,0.243497559,1.753356353,0.570334717
3.633,0.244766353,1.720673924,0.581167638
3.634,0.246702174,1.732717189,0.577128227
3.635,0.248592427,1.76570442,0.566346207
3.636,0.249947754,1.755860206,0.569521421
3.637,0.251925031,1.824658614,0.548047724
3.638,0.253856756,1.806380777,0.553593136
3.639,0.255787419,1.782503782,0.561008627
3.64,0.257228163,1.820317401,0.549354744
3.641,0.259023551,1.819103477,0.549721339
3.642,0.261661881,1.855860175,0.538833697
3.643,0.263588281,1.880454052,0.531786458
3.644,0.264892125,1.859917119,0.537658366
3.645,0.266328395,1.894992022,0.527706707
3.646,0.268784352,1.849519672,0.540680921
3.647,0.270706687,1.918839176,0.521148417
3.648,0.272672312,1.934575235,0.516909336
3.649,0.273927548,1.89287504,0.528296892
3.65,0.275758254,1.888924298,0.529401841
3.651,0.278474111,1.89741124,0.527033876
3.652,0.280435456,1.95151394,0.512422678
3.653,0.282395728,1.964881745,0.50893648
3.654,0.284310655,1.961461888,0.509823824
3.655,0.285560645,1.991385711,0.502162888
3.656,0.288225861,2.076448876,0.481591438
3.657,0.290137623,2.044564571,0.489101696
3.658,0.292755906,2.1062553,0.474776253
3.659,0.294046433,2.154904848,0.464057613
3.66,0.296087634,2.166271838,0.461622582
3.661,0.298569587,2.233540117,0.44771974
3.662,0.301182708,2.249948237,0.444454669
3.663,0.303794403,2.313307301,0.432281522
3.664,0.305742414,2.342427853,0.426907492
3.665,0.3077335,2.384837158,0.419315842
3.666,0.310297144,2.468478489,0.405107845
3.667,0.313565221,2.506230403,0.399005614
3.668,0.315508444,2.536986006,0.394168512
3.669,0.318773318,2.568578376,0.389320415
3.67,0.320449593,2.582303316,0.387251178
3.671,0.323314746,2.691619459,0.371523544
3.672,0.326618881,2.782069257,0.359444682
3.673,0.32921654,2.793259891,0.358004639
3.674,0.331812785,2.832147748,0.353088924
3.675,0.333923414,2.908072561,0.343870374
3.676,0.337705139,2.955370787,0.338367018
3.677,0.340956874,3.035427235,0.329442916
3.678,0.343547103,3.075648685,0.325134663
3.679,0.346839452,3.055109839,0.327320474
3.68,0.349382717,3.193664501,0.313119928
3.681,0.353374838,3.163744237,0.316081176
3.682,0.357320856,3.286246686,0.304298519
3.683,0.36060589,3.26647802,0.306140128
3.684,0.362527904,3.237365348,0.308893156
3.685,0.366073136,3.335768284,0.299781014
3.686,0.369704217,3.337487565,0.299626585
3.687,0.372982329,3.292581844,0.303713027
3.688,0.37691661,3.295330483,0.3034597
3.689,0.37953322,3.275711651,0.305277175
3.69,0.382367608,3.33415584,0.299925993
3.691,0.386734424,3.291911569,0.303774867
3.692,0.389302432,3.287612776,0.304172075
3.693,0.393226968,3.282433672,0.304652005
3.694,0.39583562,3.267218372,0.306070757
3.695,0.398836881,3.296067295,0.303391864
3.696,0.403018262,3.327559732,0.300520526
3.697,0.405578392,3.215956454,0.310949484
3.698,0.408837051,3.255634564,0.307159781
3.699,0.412793673,3.18510367,0.313961523
3.7,0.41508676,3.147020506,0.317760878
3.701,0.41930181,3.198148231,0.312680942
3.702,0.421854084,3.122500196,0.320256185
3.703,0.425147633,3.114939377,0.321033535
3.704,0.428395731,3.09877186,0.322708494
3.705,0.430550526,3.058761494,0.326929707
3.706,0.434188264,3.092833666,0.323328089
3.707,0.437431294,3.041132417,0.328824879
3.708,0.440018175,3.009463097,0.332285184
3.709,0.443257885,2.989685924,0.334483295
3.71,0.445187755,2.969271442,0.336782951
3.711,0.449078195,2.901649614,0.344631549
3.712,0.452356425,2.930811134,0.341202471
3.713,0.454892236,2.875269734,0.347793457
3.714,0.458167135,2.922015689,0.342229511
3.715,0.460177483,2.824258331,0.354075259
3.716,0.46397159,2.814555436,0.355295898
3.717,0.466545067,2.838978743,0.35223934
3.718,0.46911716,2.740979973,0.36483302
3.719,0.47168787,2.736388927,0.365445127
3.72,0.473996283,2.683657542,0.372625786
3.721,0.477477258,2.641857275,0.378521584
3.722,0.479391712,2.674003208,0.37397113
3.723,0.482608663,2.593906812,0.385518861
3.724,0.485172298,2.575647968,0.388251816
3.725,0.48734371,2.612248761,0.382811934
3.726,0.489644203,2.557591385,0.390992872
3.727,0.492854951,2.591547849,0.385869781
3.728,0.495413087,2.51979006,0.396858459
3.729,0.497319137,2.516089637,0.39744212
3.73,0.499918074,2.518510082,0.397060154
3.731,0.502428903,2.477241577,0.403674801
3.732,0.505675269,2.471346331,0.404637742
3.733,0.508226545,2.461002069,0.406338545
3.734,0.510083289,2.460036645,0.40649801
3.735,0.512155594,2.360866959,0.423573212
3.736,0.515222683,2.38555196,0.419190199
3.737,0.517076063,2.335842211,0.428111109
3.738,0.519664153,2.338179762,0.427683113
3.739,0.521515355,2.249514871,0.444540293
3.74,0.52366834,2.267202309,0.44107224
3.741,0.526641768,2.217486269,0.450961079
3.742,0.528532851,2.168696418,0.461106493
3.743,0.531071203,2.184556844,0.457758745
3.744,0.532960093,2.085406091,0.479522911
3.745,0.534329627,2.166439603,0.461586835
3.746,0.536691663,2.166469187,0.461580532
3.747,0.539268301,2.086701907,0.479225134
3.748,0.541109827,2.114104873,0.473013431
3.749,0.543683912,2.071936657,0.482640237
3.75,0.54483307,2.041136347,0.489923175
3.751,0.54740479,2.05294311,0.487105558
3.752,0.549285299,2.018978147,0.495300061
3.753,0.551854462,2.016158674,0.495992708
3.754,0.553732784,2.058478702,0.48579565
3.755,0.554963897,1.987460783,0.503154582
3.756,0.558132464,2.041335288,0.489875429
3.757,0.559318692,2.009658354,0.497597016
3.758,0.561193028,1.959534522,0.510325278
3.759,0.563754923,1.908158322,0.524065529
3.76,0.564508477,1.912646137,0.522835866
3.761,0.567498246,1.880841558,0.531676895
3.762,0.569368415,1.932529129,0.517456625
3.763,0.571237591,1.869910077,0.534785075
3.764,0.573105772,1.867077974,0.535596271
3.765,0.574586267,1.819228704,0.549683499
3.766,0.576151884,1.789507257,0.558813045
3.767,0.578704367,1.810845671,0.552228175
3.768,0.579881673,1.764713779,0.566664131
3.769,0.581745083,1.810502512,0.552332843
3.77,0.583135504,1.741593911,0.574186665
3.771,0.585468939,1.710107406,0.584758593
3.772,0.587372272,1.730556876,0.577848676
3.773,0.589231721,1.698051219,0.588910387
3.774,0.590404366,1.704827253,0.586569694
3.775,0.591790651,1.725756046,0.579456177
3.776,0.593476089,1.740812129,0.574444527
3.777,0.595331953,1.712718153,0.583867228
3.778,0.597871927,1.705833468,0.586223696
3.779,0.599040734,1.643021319,0.608634829
3.78,0.60033731,1.696511025,0.589445035
3.781,0.602103827,1.627687932,0.614368381
3.782,0.603954956,1.600377272,0.624852663
3.783,0.605805107,1.609976597,0.621127041
3.784,0.60769703,1.60749458,0.622086079
3.785,0.608433997,1.588205155,0.629641578
3.786,0.610708777,1.610608916,0.620883189
